wiki_db,week,anonymous_N_reverted,anonymous_geom_mean_ttr,newcomer_N_reverted,newcomer_geom_mean_ttr,established_N_reverted,established_geom_mean_ttr,anonymous_N_edits,newcomer_N_edits,established_N_edits
eswikiquote,2016-01-11T00:00:00.000Z,12,1.7828921241605344,4,5.931517283114944,0,"",68,11,49
euwiki,2008-09-15T00:00:00.000Z,10,3.296384259671983,0,"",24,8.220084028212487,388,19,1395
fiwiki,2011-08-15T00:00:00.000Z,512,0.20448944557132337,27,0.4026456247386476,200,6.225487519933841,3120,200,8745
fiwiki,2011-12-05T00:00:00.000Z,665,-0.680560989213522,45,0.8585701142902613,424,5.086685028840513,3328,279,9823
fiwiki,2012-11-05T00:00:00.000Z,545,0.14953318287056735,20,-0.49475803432244525,296,5.361730160415285,2757,227,8776
frwiki,2016-06-13T00:00:00.000Z,5010,0.08999391683358604,449,0.22191894021169697,2009,5.246492342866798,22671,2035,102616
hewiki,2009-10-26T00:00:00.000Z,914,-1.1120303496310242,81,-0.3316227741854511,492,3.4276726631947905,2591,246,12363
huwiki,2010-03-15T00:00:00.000Z,318,0.6574619572202954,50,1.338368122964133,241,3.9796309589229955,1423,400,16333
huwiki,2015-04-20T00:00:00.000Z,297,1.9280245871329593,44,2.596934584462465,176,5.525419140698996,1204,181,12352
kowiki,2009-11-02T00:00:00.000Z,426,4.662788185207664,55,3.2153664768653627,461,6.610591252038128,6353,574,12123
kowiki,2011-06-27T00:00:00.000Z,381,3.434778427781956,72,2.3815410744322065,654,6.135771033645867,4118,378,11311
lvwiki,2016-06-20T00:00:00.000Z,11,-0.8028021634947554,0,"",38,0.3006468679773985,93,16,1331
mediawikiwiki,2010-05-24T00:00:00.000Z,17,0.18303657865789255,0,"",10,9.54395661224577,74,17,131
nlwiki,2007-10-08T00:00:00.000Z,2376,-0.45757664242216634,202,0.8191774487138235,1120,6.2795073057459065,7599,1148,33660
nlwiki,2011-07-25T00:00:00.000Z,1291,0.6518425798195354,97,2.270537312580686,993,7.024638531735754,5828,795,28334
nlwiki,2012-10-01T00:00:00.000Z,2346,-0.49404255549546944,144,0.6126045801808947,1185,8.194567565067565,6687,569,27291
plwiki,2014-06-23T00:00:00.000Z,1007,2.3765288406696428,72,2.14388756235762,474,5.022495946663529,4873,367,24285
plwiki,2015-10-19T00:00:00.000Z,1462,0.4548402095770974,93,1.623480729010132,532,5.600827614478915,4530,456,27063
ptwiki,2011-05-09T00:00:00.000Z,6028,0.9499787158575986,242,0.595344092519045,1472,5.380808251508667,19294,1181,29774
ptwiki,2017-06-19T00:00:00.000Z,4119,0.6048369643319788,279,0.21378142464176422,726,3.840071815790199,13726,1159,28226
simplewiki,2014-10-13T00:00:00.000Z,505,0.17807514658932913,30,0.6859968391218341,33,4.247743034669066,1193,112,3206
sqwiki,2011-06-13T00:00:00.000Z,50,1.4794416309478344,2,5.7615058859623804,163,9.469511639488399,235,27,989
svwiki,2015-10-05T00:00:00.000Z,1378,-1.8936698192578083,158,-2.094277895856331,187,3.3986073868486644,3635,494,16551
test2wiki,2017-02-27T00:00:00.000Z,1,-4.135166556742356,0,"",2,8.215274173230886,4,0,23
testwiki,2007-04-30T00:00:00.000Z,6,2.418058433479797,0,"",0,"",34,11,162
wikidatawiki,2015-12-14T00:00:00.000Z,1201,1.0624991636444547,176,2.45241374187499,4337,6.772204359412723,19032,1307,662713
wikidatawiki,2019-01-21T00:00:00.000Z,2415,2.372441761688508,190,2.891490340618702,16229,3.9830018948215256,19897,2309,3250001
zhwiki,2014-05-05T00:00:00.000Z,1345,4.964015992697907,201,3.4663681635975183,1500,6.548165566087039,13002,1550,33645
cawiki,2008-02-11T00:00:00.000Z,291,-0.43745272151366615,4,8.02783552355304,138,7.8219575855922585,1939,129,9758
cawiki,2009-01-26T00:00:00.000Z,231,1.5411526773994209,14,2.1834991790899982,233,7.639026886982178,1865,314,12151
cawiki,2011-08-22T00:00:00.000Z,104,0.6135469888324199,14,-0.9007968597004571,235,7.8699865187475275,853,106,9825
cswiki,2009-10-19T00:00:00.000Z,591,-0.8352678641299508,40,-0.346822751585507,217,6.14198073037313,2406,289,8324
cswiki,2019-02-11T00:00:00.000Z,659,-0.8773087158732835,56,-0.24012374073583015,138,3.3250051347115472,2169,307,11870
enwiki,2017-04-10T00:00:00.000Z,50444,1.014673714492814,7463,-0.17263496450459676,25492,5.060173961710063,181069,21843,523656
eswiki,2008-06-16T00:00:00.000Z,8912,0.7001414243490058,677,2.1053049492601508,5136,7.355984003645891,26589,2979,58293
eswikiquote,2014-03-17T00:00:00.000Z,25,0.9974678933715098,0,"",1,10.682157949156643,132,9,319
etwiki,2009-09-14T00:00:00.000Z,57,1.1574484947905155,4,8.666380891621001,65,7.965170909039368,552,71,1684
etwiki,2014-12-01T00:00:00.000Z,65,0.6823384838593454,11,-0.3643529976114878,21,3.168501168717713,504,79,2745
euwiki,2015-07-13T00:00:00.000Z,1,6.013458399367246,4,2.219082927479549,2,5.609138091921203,84,34,1907
euwiki,2019-08-12T00:00:00.000Z,0,"",0,"",1,7.542675710529399,115,4,4074
fawiki,2007-12-03T00:00:00.000Z,262,2.1433811527165862,36,1.372577642428941,257,5.707154838984218,765,223,3638
fawiki,2019-01-07T00:00:00.000Z,2022,2.6860020655580783,296,3.4226880525416776,1046,4.448444071653573,4899,1168,18847
fiwiki,2010-03-08T00:00:00.000Z,928,-1.0036861957833554,36,-1.4817501203372354,260,5.833902697902107,4948,413,14826
frwiki,2018-05-14T00:00:00.000Z,5079,-0.0270566884405506,919,-0.3283239646816676,1964,4.709311636768596,21977,3123,105689
frwiki,2019-09-23T00:00:00.000Z,5557,-1.0031062918291678,755,-0.884524084938556,1062,1.4213627180648625,20821,2586,99795
huwiki,2007-08-06T00:00:00.000Z,157,2.084272653457583,18,1.1821669140711517,110,4.800109295977419,2145,313,12068
huwiki,2012-10-08T00:00:00.000Z,343,0.5234299447656099,41,1.5950337232660923,182,5.559264988089581,1339,247,12763
itwiki,2014-05-12T00:00:00.000Z,4207,2.416544427591525,349,2.8999297680064164,1810,8.29049070846662,23073,1249,44896
mediawikiwiki,2011-12-19T00:00:00.000Z,5,1.092259759840004,1,0.2554171118645054,3,6.468105052921545,45,19,391
plwiki,2013-01-14T00:00:00.000Z,1699,1.275197118836564,52,4.738422334107361,930,5.7660233191785295,7675,433,31797
ptwiki,2008-06-30T00:00:00.000Z,4413,1.62435538335096,339,2.101342615173465,1891,6.397531324206572,16416,1501,29985
rowiki,2018-06-11T00:00:00.000Z,180,1.1046224215213842,23,-0.024508596749708927,69,3.013240370556761,1035,137,3996
ruwiki,2007-12-03T00:00:00.000Z,1758,2.4927246441480126,84,3.1190571114916557,1140,5.465308335571284,11573,848,33457
srwiki,2008-04-28T00:00:00.000Z,145,0.9211634540828842,10,1.1056294528794344,80,6.566136117793818,661,96,2404
srwiki,2015-11-23T00:00:00.000Z,292,1.8956390241480174,40,3.423785677721302,347,4.325951446466102,1403,175,5579
test2wiki,2015-10-05T00:00:00.000Z,0,"",0,"",0,"",9,0,2
test2wiki,2017-12-04T00:00:00.000Z,3,2.3366469520168764,0,"",1,7.425486007544039,11,0,2
testwiki,2010-07-26T00:00:00.000Z,5,4.309644695869094,0,"",0,"",15,1,6
zhwiki,2011-12-19T00:00:00.000Z,931,5.07652404060388,104,3.2459051354413697,1401,5.990281923205297,10180,965,32904
zhwiki,2012-11-12T00:00:00.000Z,983,4.047239934853219,169,4.858366280516721,1681,6.422098952347982,10964,1319,36101
bswiki,2014-03-17T00:00:00.000Z,46,-0.44864362955685383,2,1.3283987336477883,5,1.914225804219739,95,19,984
cswiki,2009-08-10T00:00:00.000Z,206,0.48912608390820017,29,0.9618962896077785,307,6.486384056568708,1765,244,9067
cswiki,2016-11-21T00:00:00.000Z,627,-0.5467251201650636,30,0.5682533576587272,285,7.185403938752763,2154,287,10475
enwiki,2008-06-02T00:00:00.000Z,123150,2.0024304570021028,10210,1.3390037574699558,73841,7.324899310406117,315282,32484,563864
enwiki,2010-12-20T00:00:00.000Z,64252,2.202529943163906,5566,1.4380580869455246,34476,7.549573954959654,211798,19061,426466
enwiki,2017-09-18T00:00:00.000Z,50635,0.6705228651779839,7378,5.199426313192237E-4,23933,4.982887180904323,172896,17191,480875
eswikiquote,2014-10-13T00:00:00.000Z,26,4.913813568752791,1,3.171951918156477,1,8.284712938439952,80,9,221
euwiki,2009-09-07T00:00:00.000Z,24,1.7707935150231107,3,2.3199286292384826,53,5.0382580217432995,290,10,2476
euwiki,2012-11-12T00:00:00.000Z,63,0.5918694425404983,0,"",57,5.490040371325627,195,10,1527
euwiki,2015-03-30T00:00:00.000Z,19,0.5185049275115013,0,"",5,6.419543027461733,116,6,1625
euwiki,2016-08-08T00:00:00.000Z,6,0.7557114500258747,3,4.562075944890444,5,3.2538755023973898,41,17,2794
euwiki,2016-09-26T00:00:00.000Z,46,-0.537227732986437,9,1.5421322417072132,11,6.735783294207414,168,16,4689
hewiki,2012-06-04T00:00:00.000Z,1059,1.0120038519464938,98,1.0551364365658649,1462,7.594983063401022,2662,311,14313
hewiki,2015-06-22T00:00:00.000Z,1172,1.423457931780012,123,2.087872038936465,1001,7.526511560170546,3146,396,15476
huwiki,2010-04-05T00:00:00.000Z,305,0.535840272620746,76,2.0134161356996354,442,4.487205097885156,1585,392,20021
huwiki,2016-01-18T00:00:00.000Z,358,0.43880505365082073,55,0.6578965148653321,140,3.2122928687337327,1731,248,14929
kowiki,2017-07-24T00:00:00.000Z,1448,3.345612672975622,77,0.33416222980425975,624,4.618661121167035,10897,499,20271
mediawikiwiki,2010-07-26T00:00:00.000Z,8,3.9773666985619016,0,"",12,10.790035917834578,40,6,163
mediawikiwiki,2010-11-22T00:00:00.000Z,8,5.058662218537233,0,"",0,"",24,15,104
plwiki,2011-07-11T00:00:00.000Z,1185,2.2571804555183497,53,2.636089322041396,764,5.555129650543513,6045,390,31915
ptwiki,2012-12-10T00:00:00.000Z,4193,0.4215220895322928,255,0.9357493162461954,1404,5.125998650519529,14016,1138,26037
rowiki,2013-09-16T00:00:00.000Z,128,1.587843585462001,38,1.0540193444378978,96,8.228064999865047,926,180,5191
sqwiki,2008-09-29T00:00:00.000Z,41,3.165915969148797,0,"",96,11.291133974970734,213,20,1486
sqwiki,2018-06-18T00:00:00.000Z,33,2.3316949171430217,9,5.212505427016745,13,2.1091599161854186,165,55,929
srwiki,2017-02-27T00:00:00.000Z,276,1.2106789121648034,29,1.4171171706350199,51,4.518621227169817,1141,85,5059
svwiki,2014-02-03T00:00:00.000Z,1082,-1.3555610912121447,179,-1.6753849412083939,299,3.6199876612525106,4293,633,16935
test2wiki,2012-10-15T00:00:00.000Z,6,6.761275524888812,1,9.879296186800559,0,"",12,3,8
test2wiki,2015-04-27T00:00:00.000Z,12,-0.9811482188782522,0,"",1,11.24419158953354,39,18,130
testwiki,2015-07-20T00:00:00.000Z,0,"",0,"",0,"",13,0,16
trwiki,2017-06-12T00:00:00.000Z,133,3.3803972853556927,23,3.2728278468226017,163,4.49265695296057,559,76,16434
arwiki,2007-12-10T00:00:00.000Z,515,4.687434307024638,30,5.417385119484971,441,7.91049298817596,2210,164,5427
arwiki,2008-05-26T00:00:00.000Z,314,3.9825242010665853,43,5.209274375066668,476,7.498550576632734,1406,324,5950
arwiki,2011-10-17T00:00:00.000Z,784,5.01191056594934,142,5.312043371910718,632,7.379006428855326,2487,872,8806
cswiki,2017-12-11T00:00:00.000Z,538,-1.1188155754924491,46,0.5381406338111543,217,5.4542217848291275,2033,261,14195
eswiki,2015-10-12T00:00:00.000Z,17168,0.47087905532451124,1263,0.8362973335175584,2605,3.7489617848016588,47380,4260,67102
eswiki,2017-01-30T00:00:00.000Z,15018,-0.3569261456133948,1107,0.42333173270913993,2055,3.7045184364201393,41018,3425,71575
eswikibooks,2015-04-06T00:00:00.000Z,51,0.21776636978235672,1,1.9921119322414496,3,4.834703421788697,80,34,442
eswikibooks,2018-01-15T00:00:00.000Z,38,2.9214332544361357,2,1.4879414865843197,0,"",71,2,231
etwiki,2008-06-09T00:00:00.000Z,53,1.6971862528964103,6,4.631021261760641,236,10.552366647567277,627,69,2745
euwiki,2011-12-26T00:00:00.000Z,9,-1.9117764393272658,2,2.493177642936497,101,7.033337852276509,147,33,16243
euwiki,2019-06-10T00:00:00.000Z,46,-0.024477293788008486,3,3.235450608489698,9,1.0546548049260274,214,36,20516
hewiki,2007-11-19T00:00:00.000Z,1081,-0.8989703558829791,88,0.7597428713010967,378,5.1082817598495485,2949,299,14235
hewiki,2013-02-04T00:00:00.000Z,734,1.4056795835376688,77,1.8758935895067619,833,7.83511641486827,2520,305,12831
huwiki,2009-05-04T00:00:00.000Z,435,1.1992654577280317,63,1.050338827875567,247,4.735883423610959,1842,505,14008
huwiki,2012-01-30T00:00:00.000Z,380,0.2392063134997308,26,-0.125870329429454,246,5.182553077847084,1430,312,14479
huwiki,2019-06-24T00:00:00.000Z,443,0.45058561168183553,35,-0.8135918993279186,153,2.487150060955626,1595,169,12590
kowiki,2013-03-25T00:00:00.000Z,1043,4.010020182417876,48,4.677833549717294,502,6.514729686309647,6274,476,11783
lvwiki,2017-08-14T00:00:00.000Z,10,0.1336099666928558,2,-1.9369543366597441,9,2.177729372953936,84,18,1267
plwiki,2019-08-19T00:00:00.000Z,917,1.2802783653889656,90,0.913036950911447,312,2.8032580316526485,4408,402,22121
ruwiki,2009-09-21T00:00:00.000Z,4622,2.2427227020321228,259,1.9661117218196338,1813,4.875669247052916,26618,2053,66873
ruwiki,2019-05-27T00:00:00.000Z,3765,1.7528202879416304,422,1.342948250666801,1198,4.221848868351892,18687,1598,66645
simplewiki,2008-06-23T00:00:00.000Z,324,0.07420645703188791,28,1.3616642562579475,188,8.533738338373158,896,171,3549
simplewiki,2014-09-01T00:00:00.000Z,313,0.7086273402192761,55,1.121279299125004,54,4.807109644101767,920,138,2330
sqwiki,2008-04-21T00:00:00.000Z,90,3.5246794926706198,1,1.432462041964898,15,8.673554043085803,415,12,429
srwiki,2017-12-18T00:00:00.000Z,351,1.6111442888829763,20,0.6822240114635392,87,3.9502911733938393,1153,71,6126
svwiki,2014-11-17T00:00:00.000Z,994,-1.3280403035457797,204,-2.0410865056209206,261,4.781916162368229,3358,549,13548
svwiki,2017-01-30T00:00:00.000Z,1197,-2.288278961889815,283,-2.663199687441342,197,2.148156953413889,3386,720,16978
zhwiki,2010-09-27T00:00:00.000Z,952,4.636687776463885,66,4.097950237310592,930,6.19299905467758,8404,587,25641
arwiki,2010-05-31T00:00:00.000Z,752,4.130955105783958,41,5.61360584660198,409,6.72582764800752,3506,419,8139
bswiki,2018-01-08T00:00:00.000Z,33,0.9505532751775861,2,0.528963892347798,8,-0.051764806684821085,77,30,880
enwiki,2014-10-20T00:00:00.000Z,44449,1.3989769404375452,10061,-0.03514686652501489,24418,6.110195084795918,162982,26707,425876
enwiki,2019-01-14T00:00:00.000Z,54553,0.5084381710469715,7773,-0.2949317848545769,20140,3.7598542935909975,182604,18569,544220
eswiki,2016-11-21T00:00:00.000Z,15390,-0.1940245783549709,1186,0.7487748131639542,1745,3.6657162580986253,38362,4018,64852
eswikiquote,2007-09-03T00:00:00.000Z,20,4.5706035277228185,0,"",5,9.173257260061945,219,18,373
eswikiquote,2018-05-28T00:00:00.000Z,20,3.6976763823723138,1,4.583558323011631,0,"",51,12,113
fawiki,2015-12-14T00:00:00.000Z,628,0.5303064279382612,137,-0.20576229862927928,428,4.242454291166113,1460,442,11328
hewiki,2012-01-16T00:00:00.000Z,1062,0.8054188289868848,64,2.0878424632681445,1394,6.409053965516712,2687,320,15029
itwiki,2013-01-21T00:00:00.000Z,7545,2.645878400600631,389,2.198954209121909,3508,7.48245338370249,33280,1455,61857
kowiki,2009-06-22T00:00:00.000Z,506,3.8495838872850254,38,2.668973193675606,402,6.38817351756505,4943,523,10462
lvwiki,2010-09-13T00:00:00.000Z,47,-0.6792815849201452,2,1.3133127583581898,40,6.2202248628668855,171,53,2191
lvwiki,2011-12-19T00:00:00.000Z,29,-0.8078889478766575,1,-1.0244328904938582,39,5.523562993262167,164,32,1647
ptwiki,2016-03-14T00:00:00.000Z,7181,0.9314411626517406,390,1.04568120647331,1042,5.208676228640164,17829,1423,25434
rowiki,2011-09-19T00:00:00.000Z,98,2.713203219744386,19,2.9072608422967057,158,7.090128299604291,731,209,4228
rowiki,2015-06-08T00:00:00.000Z,316,0.9135013526545397,32,0.4501729801967185,126,8.395392737114415,1025,142,6428
srwiki,2009-04-27T00:00:00.000Z,282,0.40098944138321196,11,1.0652351587390814,116,5.59184445343419,923,83,5672
test2wiki,2012-01-09T00:00:00.000Z,12,-0.3019270137109227,0,"",0,"",22,1,0
test2wiki,2018-03-19T00:00:00.000Z,0,"",5,-3.3527932080983875,1,7.208718761739832,15,12,19
trwiki,2017-05-01T00:00:00.000Z,315,3.236898529234601,40,4.660173122931258,162,5.363714087792793,1259,158,24397
wikidatawiki,2016-09-19T00:00:00.000Z,1324,1.755611206921359,64,1.7734006422369768,13449,8.852447405783634,8767,1164,1680801
arwiki,2017-08-14T00:00:00.000Z,1838,2.373931405856037,391,2.3105355457844063,1670,5.469355975961526,3457,972,17098
bswiki,2011-04-18T00:00:00.000Z,46,0.6805434606956263,0,"",43,6.590105253354114,99,2,471
bswiki,2012-12-10T00:00:00.000Z,51,0.3622674883160844,4,-0.6984163658820044,32,5.672178447961625,114,19,870
cawiki,2007-06-18T00:00:00.000Z,161,0.5092695931968173,1,0.21026092548319605,110,7.225312057835523,1300,101,7369
cswiki,2018-02-26T00:00:00.000Z,556,-0.9024403482483329,41,-1.0237014020920732,128,4.180442608141214,2021,296,9247
enwiki,2008-09-29T00:00:00.000Z,140903,1.5643265735987217,10788,1.248497061735607,67502,7.319134271976849,331137,33081,612444
enwiki,2012-07-09T00:00:00.000Z,53687,2.4075982009220267,5835,2.0478923017884934,37961,6.977234648144417,199719,19913,475866
eswiki,2012-08-20T00:00:00.000Z,16109,0.25847456844525346,801,1.5633980910857272,2750,5.14629095815596,47014,3182,69937
eswikibooks,2012-03-19T00:00:00.000Z,23,0.17361745271243315,0,"",9,4.688211272400835,63,6,149
eswikiquote,2019-02-25T00:00:00.000Z,21,2.5071169873541472,2,3.3549854084469426,2,0.48248101591833004,34,10,192
fawiki,2012-03-19T00:00:00.000Z,304,1.8709940483757463,70,4.021462838416598,484,4.627602438118668,1046,396,6939
fiwiki,2014-02-10T00:00:00.000Z,501,0.6723866614234334,58,-0.276375090101221,148,6.165665632292597,2015,292,8011
frwiki,2016-01-11T00:00:00.000Z,7374,-0.5778725041555888,664,-0.4952876610457184,2199,5.055848439468253,27976,3028,132119
hewiki,2015-11-09T00:00:00.000Z,1222,1.168459914024346,122,0.9468004174728417,757,6.504985003886026,3040,373,14283
huwiki,2017-06-05T00:00:00.000Z,407,0.5953370232242274,60,-0.14980133653325023,148,3.8845419854999164,1229,206,11387
itwiki,2008-02-18T00:00:00.000Z,4270,1.0824338586756277,139,3.1776959619834106,1879,6.619717421685553,25608,1443,64067
itwiki,2009-09-28T00:00:00.000Z,3744,1.141637389638733,140,0.859079497002626,1761,7.304470711972267,25283,946,55356
mediawikiwiki,2019-09-09T00:00:00.000Z,37,1.1985374785687515,0,"",10,2.2387354560490915,474,45,529
nlwiki,2007-08-06T00:00:00.000Z,1053,1.420361067211586,145,0.7334327443884343,889,6.173105621868188,5267,777,28790
nlwiki,2017-09-04T00:00:00.000Z,1550,0.17564549238516702,147,2.3483808506023864,1556,6.806123175851653,4547,466,18800
plwiki,2015-01-12T00:00:00.000Z,1368,1.0724941601951985,138,1.2315942203781332,528,4.929552461629419,5483,660,29617
plwiki,2017-04-10T00:00:00.000Z,1270,1.2484647154039408,70,2.3745325184698314,447,5.56071369996722,4638,446,27664
ptwiki,2010-05-10T00:00:00.000Z,5678,0.7552602620106289,358,1.0580141782121888,1603,4.886331077669562,19731,1422,32883
ptwiki,2019-03-04T00:00:00.000Z,4001,1.1612700122407469,329,1.3652202218344673,812,3.6461752317573404,13196,1072,28159
rowiki,2014-12-29T00:00:00.000Z,319,0.7731002393217008,27,3.314710244245691,126,5.498120411163547,1145,228,5008
ruwiki,2018-03-05T00:00:00.000Z,4262,2.0331946808392405,292,1.5410974269017048,1644,5.7240235747284585,20891,1468,68591
simplewiki,2008-10-20T00:00:00.000Z,695,-1.0812756747936634,45,-0.1419725778563828,173,6.223479409218172,1617,137,3106
sqwiki,2013-06-10T00:00:00.000Z,26,1.0240374705497763,1,7.746400959838733,62,9.265351603798656,283,180,2229
test2wiki,2007-05-07T00:00:00.000Z,39,-1.1226465300992348,0,"",0,"",79,6,1
testwiki,2014-06-09T00:00:00.000Z,9,3.3559461764550047,0,"",1,10.705720725539468,24,0,30
testwiki,2014-08-11T00:00:00.000Z,1,2.833918977391387,0,"",0,"",22,5,368
arwiki,2008-09-01T00:00:00.000Z,783,3.7588284682411315,33,4.539946355752168,461,6.686328186923241,3051,333,9262
arwiki,2016-12-12T00:00:00.000Z,2339,2.850073301075999,303,2.979382101036676,1641,5.29773817105948,3696,775,16546
enwiki,2007-06-25T00:00:00.000Z,107751,3.6983403409072064,9125,2.748171925836119,85068,7.5702234627075375,314813,27359,564331
enwiki,2016-03-21T00:00:00.000Z,52161,1.1551144488923824,6732,0.23718116013859297,26118,5.8486168741540805,181086,21382,471530
enwiki,2019-04-29T00:00:00.000Z,48444,0.6676369521639766,6836,-0.006576524743094277,17795,3.709758677066485,169789,16532,510269
eswikibooks,2008-01-14T00:00:00.000Z,11,5.22339482328648,0,"",0,"",146,16,151
eswikibooks,2018-11-19T00:00:00.000Z,45,-4.071251862214971,1,3.543304398286985,0,"",68,2,56
etwiki,2018-01-22T00:00:00.000Z,90,0.5060195683205712,0,"",40,7.379546725689162,661,118,4334
euwiki,2008-01-28T00:00:00.000Z,48,-0.2025527891105975,0,"",32,6.6716881091444735,387,24,1493
fawiki,2010-03-29T00:00:00.000Z,424,2.1171954378661253,68,3.5301429136662517,2173,6.875740726283322,1174,340,6379
fawiki,2018-01-01T00:00:00.000Z,1384,2.8933941194679322,255,2.5208735193427927,814,4.218689388616524,3250,1027,12254
huwiki,2013-08-05T00:00:00.000Z,190,2.4520656827020013,37,1.6474095535835895,181,3.640067814523904,1291,172,10606
itwiki,2008-03-17T00:00:00.000Z,3202,1.5308302682375945,117,2.4130768317561766,1580,7.0288295288142955,24303,1209,58712
kowiki,2011-02-21T00:00:00.000Z,630,3.87072765346433,28,3.210185697254139,517,5.268440851930684,6270,320,15856
